Age,Gender,Education Level,Job Title,Years of Experience,Salary
33,Female,Bachelor,Sales Director,7,90000.0
30,Male,Master,Financial Analyst,6,100000.0
35,Male,Master,Data Analyst,9,120000.0
34,Male,Master,Data Scientist,9,195000.0
31,Female,Master,Data Scientist,6,160000.0
45,Male,Master,Marketing Manager,20,204000.0
41,Female,Master,Marketing Coordinator,13,131000.0
25,Female,Bachelor,Product Manager,1,55000.0
36,Female,PhD,Senior Research Scientist,11,135000.0
24,Male,Bachelor,Financial Analyst,1,55000.0
27,Male,Bachelor,Software Engineer,5,90000.0
27,Other,Bachelor,Product Designer,3,60000.0
46,Male,PhD,Senior Project Engineer,15,185000.0
34,Male,PhD,Research Director,11,160000.0
32,Other,Bachelor,Software Engineer,8,190000.0
23,Female,Bachelor,Software Developer,1,45000.0
35,Male,Bachelor,Back end Developer,8,140000.0
33,Other,Master,Product Manager,11,198000.0
37,Female,Master,Software Manager,11,110000.0
42,Male,Bachelor,Senior Project Manager,12,120000.0
42,Female,Master,Director of HR,12,120000.0
24,Other,High School,Junior HR Generalist,1,32000.0
32,Male,Master,Marketing Manager,6,77000.0
29,Female,Bachelor,Software Engineer,4,140000.0
52,Other,PhD,Software Engineer Manager,29,194214.0
24,Female,Bachelor,Data Analyst,1,90000.0
23,Male,High School,Sales Executive,1,35000.0
30,Female,Bachelor,Software Developer,6,85000.0
46,Male,Master,Senior Software Engineer,20,174938.0
48,Female,PhD,Director of Data Science,18,210000.0
30,Other,Bachelor,Front end Developer,2,70000.0
38,Other,Master,Marketing Manager,10,110000.0
58,Female,PhD,Software Engineer Manager,17,195000.0
48,Other,PhD,Director of Data Science,18,210000.0
36,Male,PhD,Senior Data Scientist,12,170000.0
37,Male,Bachelor,Data Analyst,11,160000.0
31,Other,Master,Senior Project Engineer,6,125000.0
38,Male,Bachelor,Operations Manager,11,119000.0
45,Male,PhD,Senior Project Engineer,16,190000.0
42,Male,PhD,Software Engineer Manager,14,185000.0
36,Male,Master,Marketing Coordinator,9,100000.0
29,Other,Bachelor,Software Engineer,4,140000.0
28,Female,Bachelor,Front end Developer,2,70000.0
37,Female,Bachelor,Project Manager,10,95000.0
54,Female,Bachelor,Full Stack Engineer,25,179987.0
31,Other,Master,Data Scientist,6,160000.0
27,Female,Bachelor,Software Engineer,3,80000.0
38,Female,PhD,Software Engineer Manager,15,185000.0
35,Other,Bachelor,HR Generalist,7,60000.0
36,Male,PhD,Research Scientist,12,160000.0
39,Other,Bachelor,Financial Manager,16,200000.0
31,Female,Bachelor,Operations Manager,5,70000.0
26,Other,Bachelor,Product Designer,2,50000.0
35,Other,Bachelor,Senior Project Engineer,12,166375.0
38,Female,PhD,Software Engineer Manager,15,185000.0
33,Other,Bachelor,Full Stack Engineer,7,130000.0
52,Other,PhD,Software Engineer Manager,23,168304.0
30,Other,Bachelor,Software Developer,6,85000.0
43,Female,Master,Senior Software Engineer,19,152944.0
32,Other,Bachelor,Marketing Coordinator,4,50000.0
26,Female,High School,Financial Manager,3,45000.0
46,Other,PhD,Senior Data Scientist,18,160000.0
36,Other,Bachelor,Operations Manager,9,110000.0
34,Other,Bachelor,Human Resources Manager,6,75000.0
44,Male,PhD,Data Scientist,17,168000.0
32,Male,Bachelor,Software Engineer,8,190000.0
39,Other,Master,Marketing Coordinator,11,120000.0
30,Male,Master,Financial Manager,7,120000.0
39,Female,Master,Marketing Manager,10,110000.0
28,Female,PhD,Director of Marketing,6,105000.0
45,Male,Master,Senior Software Engineer,21,180367.0
23,Female,PhD,Software Engineer Manager,0,52612.0
29,Female,Bachelor,Marketing Coordinator,3,45000.0
39,Male,Bachelor,Financial Manager,16,200000.0
43,Male,Master,Human Resources Manager,14,146000.0
34,Female,Bachelor,Junior Web Developer,3,50000.0
29,Other,Bachelor,Marketing Analyst,4,70000.0
41,Female,Bachelor,Financial Manager,12,120000.0
24,Female,High School,Receptionist,0,25000.0
39,Female,Bachelor,Financial Manager,16,200000.0
42,Male,PhD,Senior Software Engineer,14,170000.0
28,Other,Bachelor,Copywriter,2,40000.0
27,Other,Master,Human Resources Coordinator,3,50000.0
37,Other,Master,Marketing Manager,12,125000.0
31,Female,Master,Data Scientist,6,160000.0
32,Other,Bachelor,Software Engineer,5,90000.0
35,Female,PhD,Research Director,11,160000.0
30,Male,Bachelor,Digital Marketing Specialist,4,65000.0
35,Male,Bachelor,Back end Developer,10,114776.0
25,Female,Master,Data Analyst,1,100000.0
32,Male,Master,Financial Manager,8,120000.0
33,Female,Master,Web Developer,6,80000.0
28,Female,High School,Junior Sales Associate,1,30000.0
38,Other,Master,Marketing Director,14,170000.0
36,Male,PhD,Senior Research Scientist,11,135000.0
36,Female,Bachelor,Sales Manager,11,160000.0
35,Female,PhD,Senior Research Scientist,10,130000.0
37,Female,Master,Senior Software Engineer,9,150000.0
44,Female,PhD,Data Scientist,16,160000.0
41,Other,PhD,Director of Data Science,16,200000.0
22,Other,High School,Receptionist,0,25000.0
42,Other,Master,Product Manager,12,196000.0
30,Female,Bachelor,Software Engineer,8,190000.0
29,Female,Bachelor,Digital Marketing Manager,6,95000.0
29,Other,Master,Data Scientist,3,75000.0
33,Other,Master,Data Scientist,10,195000.0
29,Other,Bachelor,Front end Developer,3,80000.0
31,Male,Bachelor,Data Analyst,9,195000.0
36,Other,PhD,Marketing Manager,9,95000.0
36,Female,Master,Back end Developer,8,140000.0
29,Male,Bachelor,Senior Project Engineer,6,88552.0
30,Female,Bachelor,Marketing Coordinator,5,85000.0
30,Other,Bachelor,Back end Developer,5,100000.0
30,Female,Bachelor,Software Engineer,8,190000.0
32,Female,Master,Senior Software Engineer,7,140000.0
26,Other,Bachelor,Product Designer,2,50000.0
25,Other,High School,Juniour HR Coordinator,1,32000.0
29,Other,Bachelor,Software Engineer,4,140000.0
35,Other,Master,Product Manager,7,110000.0
32,Other,Bachelor,Junior Financial Analyst,5,50000.0
27,Female,Master,Full Stack Engineer,3,100000.0
27,Female,Bachelor,Software Developer,3,61000.0
30,Other,Bachelor,Front end Developer,2,70000.0
30,Male,Bachelor,Marketing Coordinator,5,85000.0
37,Male,Bachelor,Senior Financial Manager,10,120000.0
27,Male,PhD,Marketing Manager,4,55000.0
24,Other,Bachelor,Web Developer,1,45000.0
33,Male,Bachelor,Junior Business Analyst,4,60000.0
48,Other,PhD,Senior Software Engineer,26,194638.0
29,Female,Master,Data Scientist,6,160000.0
29,Male,Bachelor,Digital Marketing Manager,6,95000.0
29,Female,Bachelor,Marketing Coordinator,3,45000.0
29,Other,Bachelor,Human Resources Coordinator,2,45000.0
33,Male,PhD,Data Scientist,8,190000.0
28,Female,Bachelor,Junior Software Developer,2,35000.0
28,Other,Master,Product Manager,3,130000.0
29,Other,Bachelor,Graphic Designer,3,50000.0
31,Other,Master,Data Scientist,6,160000.0
25,Other,Master,Data Analyst,1,100000.0
26,Female,Bachelor,Product Designer,2,50000.0
41,Male,PhD,Director of Data Science,16,200000.0
37,Male,PhD,Product Manager,14,195000.0
30,Female,Bachelor,Web Developer,4,65000.0
37,Male,Master,Senior Software Engineer,10,155000.0
26,Female,Bachelor,Data Analyst,3,130000.0
36,Other,Bachelor,Operations Manager,9,110000.0
46,Male,PhD,Software Engineer Manager,14,185000.0
27,Female,High School,Junior HR Coordinator,1,30000.0
36,Female,Bachelor,Operations Manager,7,85000.0
26,Other,Master,Back end Developer,3,90000.0
38,Other,Master,Senior Software Engineer,10,155000.0
31,Male,High School,Junior HR Generalist,2,35000.0
36,Female,Bachelor,Operations Manager,9,110000.0
32,Female,Master,Financial Manager,8,120000.0
27,Male,High School,Digital Marketing Manager,2,40000.0
23,Male,High School,Junior Sales Associate,1,30000.0
35,Female,Master,Senior Software Engineer,10,155000.0
24,Female,Bachelor,Software Developer,2,55000.0
34,Other,Bachelor,Human Resources Manager,9,99000.0
29,Other,Bachelor,Software Engineer,4,140000.0
34,Male,Bachelor,Senior Operations Coordinator,7,90000.0
46,Female,PhD,Director of HR,15,150000.0
25,Other,Bachelor,Product Manager,1,55000.0
26,Other,Master,Product Manager,2,120000.0
26,Male,Bachelor,Marketing Analyst,2,55000.0
50,Other,PhD,Senior Project Engineer,16,190000.0
27,Male,Bachelor,Product Manager,4,150000.0
42,Other,Master,Product Manager,12,196000.0
26,Male,Bachelor,Data Analyst,3,130000.0
36,Other,PhD,Research Scientist,13,180000.0
26,Male,Bachelor,Product Designer,2,50000.0
25,Other,Bachelor,Marketing Manager,3,65000.0
42,Other,PhD,Data Scientist,12,130000.0
37,Male,Master,Marketing Manager,11,120000.0
38,Male,Master,Marketing Manager,12,125000.0
26,Other,Bachelor,Junior Software Developer,2,35000.0
58,Female,PhD,Software Engineer Manager,17,195000.0
30,Male,Bachelor,Digital Marketing Specialist,4,65000.0
31,Other,Master,Senior Project Engineer,6,125000.0
36,Other,Bachelor,Senior Accountant,7,90000.0
31,Female,Bachelor,Operations Manager,5,70000.0
32,Other,Master,Full Stack Engineer,5,105000.0
26,Other,Bachelor,Data Analyst,3,130000.0
38,Female,PhD,Senior Research Scientist,12,140000.0
29,Female,Master,Human Resources Coordinator,3,50000.0
28,Other,Bachelor,Software Engineer,3,80000.0
32,Female,Bachelor,Data Scientist,9,185000.0
34,Other,PhD,Research Director,10,150000.0
33,Female,Bachelor,Full Stack Engineer,6,115000.0
33,Male,Master,Full Stack Engineer,6,130000.0
31,Male,PhD,Research Scientist,8,120000.0
32,Female,Master,Product Manager,7,110000.0
30,Male,Bachelor,Operations Manager,5,70000.0
29,Male,Bachelor,Junior Designer,2,40000.0
32,Female,Master,Marketing Manager,6,77000.0
26,Male,Master,Back end Developer,2,70000.0
36,Other,Bachelor,Operations Manager,9,110000.0
26,Female,Bachelor,Product Designer,2,50000.0
38,Other,Master,Back end Developer,10,155000.0
49,Female,PhD,Senior Project Engineer,19,200000.0
32,Male,Bachelor,Front end Developer,6,110000.0
